1398841,181049,3423,74
1398842,181050,779,100
1398843,181050,163,68
1398844,181050,432,55
1398845,181050,164,55
1398846,181050,410,55
1398847,181050,2480,105
1398848,181051,3176,67
1398849,181051,1692,12
1398850,181051,1048,77
1398851,181052,1588,74
1398852,181052,1225,124
1398853,181052,2714,141
1398854,181052,3437,39
1398855,181052,1233,102
1398858,181053,2509,209
1398859,181053,1003,170
1398860,181053,2944,213
1398861,181054,2509,79
1398862,181054,1452,62
1398863,181054,760,58
1398864,181054,695,10
1398865,181054,1201,108
1398866,181054,2856,106
1398867,181054,1207,106
1398868,181054,3715,37
1398869,181055,2446,114
1398870,181055,2033,77
1398871,181055,102,68
1398872,181055,2496,82
1398873,181055,1193,163
1398874,181056,2932,153
1398875,181056,1269,206
1398876,181056,1173,91
1398877,181056,1575,129
1398878,181056,1719,47
1398879,181056,435,119
1398880,181056,480,14
1398881,181056,820,93
1398882,181057,2516,175
1398883,181057,1981,118
1398884,181057,3571,188
1398885,181057,2085,182
1398886,181057,2025,79
1398887,181057,3575,188
1398888,181057,1545,158
1398889,181057,1884,73
1398890,181057,3346,109
1398891,181057,2250,61
1398892,181057,3492,182
1398893,181057,3480,22
1398894,181057,2238,182
1398895,181057,713,130
1398896,181057,1449,130
1398897,181057,793,130
1398898,181058,846,89
1398899,181058,1217,47
1398900,181058,2538,147
1398901,181059,2305,58
1398902,181059,3571,75
1398903,181059,2245,187
1398904,181059,2818,48
1398905,181059,2598,22
1398906,181059,1392,64
1398907,181059,3210,63
1398908,181059,1247,175
1398909,181059,1595,287
1398910,181059,1404,109
1398911,181059,814,133
1398912,181059,3245,70
1398913,181059,2488,90
1398914,181059,1983,121
1398915,181059,3226,69
1398916,181059,3235,22
1398917,181059,983,146
1398918,181059,3512,58
1398919,181060,2470,50
1398921,181060,3569,88
1398924,181061,1855,208
1398926,181061,2377,384
1398927,181061,2579,244
1398929,181061,1256,376
1398931,181061,1934,397
1398932,181061,2428,223
1398933,181061,3573,77
1398935,181061,2009,275
1398936,181061,2124,83
1398937,181061,976,215
1398938,181062,2019,172
1398939,181062,3790,172
1398940,181062,3558,125
1398941,181062,694,210
1398942,181062,1405,144
1398943,181062,3223,68
1398944,181062,990,159
1398945,181062,3509,63
1398946,181062,2144,202
1398947,181062,1521,84
1398948,181062,2414,201
1398949,181062,3478,81
1398950,181063,2400,21
1398951,181063,1449,77
1398952,181063,703,49
1398954,181063,684,16
1398955,181063,1401,49
1398956,181064,1847,57
1398957,181064,2415,73
1398958,181064,2495,67
1398959,181064,464,47
1398960,181064,3149,65
1398961,181064,3220,43
1398962,181064,1176,47
1398963,181065,928,32
1398964,181065,2448,100
1398965,181066,460,45
1398966,181066,2496,172
1398967,181066,1201,272
1398968,181066,2664,249
1398969,181066,1233,249
1398970,181066,1421,244
1398971,181066,2080,115
1398972,181066,1145,236
1398973,181066,2170,236
1398974,181066,1438,115
1398975,181066,1249,244
1398976,181066,2661,249
1398977,181067,2700,170
1398978,181067,1641,49
1398979,181067,2019,95
1398980,181067,1426,116
1398981,181067,3337,68
1398982,181067,3743,97
1398983,181067,1278,92
1398984,181067,2796,262
1398985,181067,1134,254
1398986,181067,3139,348
1398987,181067,705,157
1398988,181067,1445,144
1398989,181068,989,30
1398990,181068,1497,97
1398991,181069,1166,86
1398992,181069,2937,355
1398993,181069,1188,355
1398994,181069,3103,355
1398995,181069,1034,355
1398996,181069,2461,284
1398997,181069,1376,157
1398998,181069,2939,167
1398999,181069,1130,355
1399000,181069,1530,226
1399001,181070,2542,195
1399002,181070,153,139
1399003,181071,2634,88
1399004,181071,3232,38
1399005,181071,992,82
1399006,181072,1768,207
1399007,181072,1276,295
1399008,181072,2710,249
1399009,181072,876,141
1399010,181072,1208,252
1399011,181072,3506,69
1399012,181072,3667,118
1399013,181072,1521,130
1399014,181072,1458,54
1399015,181072,3308,64
1399016,181072,1217,180
1399017,181072,2177,244
1399018,181072,3718,157
1399019,181072,960,58
1399020,181072,2668,219
1399021,181073,1579,84
1399022,181073,799,71
1399023,181073,3574,128
1399024,181073,1852,156
1399025,181074,3174,171
1399026,181074,1030,225
1399027,181074,1470,143
1399028,181075,2480,101
1399029,181075,1972,68
1399030,181075,121,61
1399031,181075,1448,57
1399032,181075,2452,80
1399033,181075,1185,145
1399034,181075,3521,44
1399035,181075,2979,157
1399036,181075,1072,181
1399037,181076,2310,38
1399038,181076,839,144
1399039,181076,1258,162
1399041,181076,433,125
1399042,181076,2539,110
1399043,181076,1642,22
1399044,181076,946,170
1399045,181076,2366,76
1399046,181076,2461,157
1399047,181076,2023,80
1399048,181076,2661,29
1399049,181076,1227,160
1399050,181076,2615,160
1399051,181077,2708,86
1399052,181077,1806,24
1399053,181078,2498,178
1399054,181078,2041,120
1399055,181078,2498,120
1399056,181078,1194,262
1399057,181078,2636,240
1399058,181078,1998,43
1399059,181078,2450,120
1399060,181078,2008,120
1399061,181078,1875,87
1399062,181078,3715,200
1399063,181078,137,73
1399064,181079,1561,127
1399065,181079,3456,37
1399066,181079,3275,22
1399067,181079,2508,90
1399068,181079,2033,121
1399069,181079,2920,130
1399070,181079,1114,321
1399071,181079,2947,321
1399072,181079,1053,321
1399073,181079,1878,279
1399074,181079,1194,287
1399075,181079,2343,142
1399076,181079,3573,75
1399077,181079,2180,187
1399078,181079,1970,81
1399079,181079,2446,121
1399080,181080,979,58
1399081,181080,3844,58
1399082,181080,1529,131
1399083,181080,3054,120
1399084,181080,1058,331
1399085,181080,2923,331
1399086,181080,3313,158
1399087,181080,2940,158
1399088,181080,1367,338
1399089,181080,3075,338
1399090,181080,1130,331
1399091,181081,3427,25
1399092,181081,2458,25
1399093,181081,2012,34
1399094,181081,2464,34
1399095,181081,2942,19
1399096,181081,2009,37
1399097,181081,2372,61
1399098,181081,3065,85
1399099,181082,2244,103
1399100,181082,1360,160
1399101,181082,2281,96
1399102,181082,3858,39
1399103,181082,1529,86
1399104,181083,2032,155
1399105,181083,1597,86
1399106,181083,1276,280
1399107,181083,2843,237
1399108,181083,992,209
1399109,181083,2673,209
1399110,181083,1812,44
1399111,181083,2262,254
1399112,181083,3094,295
1399113,181083,1201,321
1399114,181083,414,126
1399115,181084,2961,229
1399116,181084,1126,302
1399117,181084,1495,192
1399118,181084,962,173
1399119,181084,2472,222
1399120,181084,1207,249
1399121,181084,3155,309
1399122,181084,3257,145
1399123,181084,3466,117
1399124,181084,2142,175
1399125,181084,460,132
1399126,181084,1492,108
1399127,181084,3405,35
1399128,181084,414,73
1399129,181085,3367,99
1399130,181085,1822,124
1399131,181085,1279,317
1399132,181085,2782,268
1399133,181085,3599,173
1399134,181085,1213,94
1399135,181085,1913,317
1399136,181085,1262,317
1399137,181085,3114,363
1399138,181086,3094,89
1399139,181086,1219,120
1399140,181086,2607,89
1399142,181086,1421,99
1399144,181086,2177,136
1399145,181086,2542,46
1399146,181087,2474,48
1399147,181087,996,69
1399148,181087,2670,63
1399149,181088,2808,104
1399150,181088,1812,30
1399151,181088,1347,191
1399152,181088,2051,162
1399153,181088,2710,29
1399154,181088,1905,30
1399155,181088,1003,186
1399156,181088,3188,214
1399157,181088,1047,214
1399158,181088,2670,156
1399159,181088,1227,161
1399160,181088,2482,176
1399161,181088,1220,176
1399162,181088,2661,161
1399163,181088,1800,30
1399164,181088,1037,186
1399165,181088,3176,214
1399166,181088,1731,28
1399167,181088,1839,15
1399168,181089,1846,133
1399169,181089,1822,15
1399170,181089,3167,28
1399171,181090,2539,66
1399172,181090,2025,58
1399173,181090,2171,30
1399176,181090,98,86
1399177,181090,1899,55
1399178,181090,2009,32
1399179,181090,3216,25
1399180,181090,1229,64
1399181,181091,2436,100
1399182,181091,3573,128
1399183,181091,2973,476
1399184,181091,1868,72
1399185,181092,1492,69
1399186,181092,3385,20
1399188,181093,107,126
1399189,181093,2265,227
1399190,181093,2442,39
1399191,181093,3570,129
1399192,181094,2346,37
1399193,181094,3573,48
1399194,181094,1304,43
1399195,181095,1363,155
1399196,181095,2998,443
1399197,181095,1047,584
1399198,181095,2296,82
1399199,181096,796,156
1399200,181096,1581,105
1399201,181096,3385,37
1399202,181096,137,38
1399203,181096,417,86
1399204,181096,882,98
1399205,181096,3718,56
1399206,181096,2474,175
1399207,181096,1964,118
1399208,181096,3226,67
1399209,181096,919,143
1399210,181096,1537,180
1399211,181096,3289,37
1399212,181096,3411,22
1399213,181096,761,69
1399214,181096,1440,130
1399215,181097,2966,417
1399216,181097,1579,200
1399217,181097,3405,64
1399218,181098,3491,209
1399219,181098,2298,136
1399220,181099,2644,92
1399221,181099,3838,92
1399222,181099,2212,89
1399223,181100,1273,83
1399224,181100,2155,232
1399225,181100,2666,47
1399226,181100,1637,44
1399227,181100,3779,197
1399228,181100,1505,124
1399229,181100,1908,73
1399230,181100,1628,22
1399231,181100,1176,273
1399232,181100,2136,225
1399233,181100,3656,149
1399234,181101,3475,198
1399235,181101,2302,129
1399236,181101,3573,129
1399237,181101,2792,330
1399238,181101,1596,77
1399239,181101,2034,152
1399240,181101,137,185
1399241,181102,1488,84
1399242,181102,1121,135
1399243,181102,3047,212
1399244,181102,1089,212
1399245,181102,3181,212
1399246,181102,1067,212
1399247,181102,3099,212
1399248,181102,2430,199
1399249,181102,2940,199
1399250,181103,2573,99
1399251,181103,2038,67
1399252,181104,1573,86
1399253,181104,3676,86
1399254,181105,3575,197
1399255,181105,1378,261
1399256,181106,1590,81
1399257,181106,1954,47
1399258,181106,1318,156
1399259,181107,1545,124
1399260,181107,895,180
1399261,181107,2273,112
1399262,181108,2765,104
1399263,181108,1340,161
1399264,181108,1507,141
1399265,181108,1742,50
1399266,181108,2045,59
1399267,181108,97,72
1399268,181108,710,73
1399269,181108,1988,92
1399270,181108,3612,105
1399271,181108,3816,15
1399272,181108,2310,39
1399273,181108,1511,123
1399274,181108,1905,50
1399275,181108,1511,50
1399276,181108,1858,50
1399277,181108,1559,50
1399278,181108,1765,50
1399279,181109,1443,56
1399280,181109,3573,68
1399281,181110,2472,119
1399282,181110,1553,84
1399283,181110,2483,72
1399284,181110,1875,22
1399285,181111,1304,56
1399286,181111,3262,116
1399287,181111,3392,15
1399288,181111,957,97
1399289,181111,1535,122
1399290,181111,891,122
1399291,181112,2399,60
1399292,181112,1037,46
1399293,181112,2472,264
1399294,181112,1913,34
1399295,181112,1278,295
1399296,181112,2790,249
1399297,181112,1602,46
1399298,181112,2023,91
1399299,181112,777,143
1399300,181112,1382,137
1399301,181112,1276,244
1399302,181112,2264,146
1399303,181112,3323,152
1399304,181112,3091,158
1399305,181112,1026,331
1399306,181113,719,49
1399307,181113,3477,35
1399308,181114,1531,71
1399309,181114,1240,118
1399310,181114,2487,147
1399311,181114,2037,67
1399312,181115,1550,89
1399313,181115,3235,26
1399314,181115,2108,44
1399315,181116,1932,164
1399316,181116,100,111
1399317,181116,2004,111
1399318,181116,432,151
1399319,181116,772,153
1399320,181116,1383,138
1399321,181116,793,138
1399322,181116,1223,253
1399323,181116,423,133
1399324,181116,2451,173
1399325,181116,2455,23
1399326,181116,1181,266
1399327,181116,2456,266
1399328,181117,157,41
1399329,181117,1034,84
1399330,181118,2550,178
1399331,181118,1312,262
1399332,181118,3570,67
1399333,181118,1217,67
1399334,181118,2904,240
1399335,181118,1552,30
1399336,181118,96,76
1399337,181118,3573,85
1399338,181118,2415,74
1399339,181118,2796,214
1399340,181118,1185,233
1399341,181118,2556,255
1399342,181118,3157,65
1399343,181119,2852,41
1399344,181119,891,56
1399345,181119,2388,30
1399346,181119,151,34
1399347,181120,2289,32
1399348,181120,3000,165
1399349,181120,1120,175
1399350,181120,757,130
1399351,181120,2045,76
1399352,181120,2584,66
1399353,181120,760,43
1399354,181121,3495,112
1399355,181121,447,83
1399356,181121,2539,162
1399357,181121,2008,117
1399358,181121,1960,22
1399359,181121,3758,154
1399360,181121,2554,174
1399361,181121,3235,87
1399362,181121,3478,120
1399363,181121,434,83
1399364,181121,2004,142
1399365,181121,884,209
1399366,181122,2508,121
1399367,181122,1224,179
1399368,181122,2611,164
1399370,181123,1510,85
1399373,181124,3464,112
1399374,181124,3569,22
1399375,181124,2061,183
1399376,181124,3612,149
1399377,181124,1510,124
1399378,181124,2058,76
1399379,181124,3654,149
1399380,181124,2433,57
1399381,181124,3192,145
1399382,181124,2003,67
1399383,181124,122,105
1399384,181124,407,86
1399385,181124,2502,164
1399386,181124,1087,251
1399387,181124,3706,76
1399388,181124,1508,124
1399389,181124,1505,22
1399390,181124,95,75
1399391,181124,3216,38
1399392,181124,1621,110
1399393,181124,1988,86
1399394,181124,2053,79
1399395,181124,438,137
1399396,181124,2250,137
1399397,181124,1471,76
1399398,181124,3242,37
1399399,181124,1217,171
1399400,181124,2189,232
1399401,181124,1287,232
1399402,181124,750,240
1399403,181125,1443,103
1399404,181125,3531,126
1399405,181125,2263,50
1399406,181125,3473,50
1399407,181126,1514,141
1399408,181126,3220,41
1399409,181126,1437,69
1399410,181126,1237,263
1399411,181126,3675,94
1399412,181126,960,63
1399413,181126,1476,203
1399414,181126,3316,41
1399415,181126,2442,164
1399416,181126,1446,233
1399417,181126,785,147
1399418,181126,1377,147
1399419,181126,1442,25
1399420,181126,2305,233
1399421,181127,2065,108
1399422,181127,3210,44
1399423,181127,2465,63
1399424,181128,3462,73
1399425,181128,2961,155
1399426,181128,1150,204
1399427,181128,3572,49
1399428,181128,1321,43
1399429,181129,846,43
1399430,181129,121,29
1399431,181130,1975,155
1399432,181130,977,210
1399433,181130,1224,88
1399434,181130,1998,238
1399435,181130,1787,86
1399436,181130,1405,107
1399437,181130,1270,232
1399438,181131,3075,133
1399439,181131,997,175
1399440,181132,2051,271
1399441,181132,3232,118
1399442,181132,957,251
1399443,181132,2605,366
1399444,181132,1437,110
1399445,181132,1210,407
1399446,181132,2654,415
1399447,181132,971,366
1399448,181132,2359,197
1399450,181133,3202,87
1399452,181133,3826,87
1399453,181134,2488,184
1399454,181134,2039,124
1399455,181134,3575,198
1399456,181134,1536,166
1399457,181134,2993,120
1399458,181134,2053,138
1399459,181134,1556,80
1399460,181134,3572,166
1399461,181134,2394,77
1399462,181134,3480,77
1399463,181134,1479,166
1399464,181134,881,189
1399465,181135,2611,170
1399466,181135,3453,73
1399467,181135,430,84
1399468,181135,2553,181
1399469,181135,2009,131
1399470,181135,880,233
1399471,181135,2271,125
1399472,181135,3481,81
1399473,181136,2785,111
1399474,181136,3530,84
1399475,181136,1584,107
1399476,181136,3349,25
1399477,181137,1779,134
1399478,181137,3491,156
1399479,181137,3192,82
1399480,181137,3783,59
1399481,181137,2472,119
1399482,181137,1243,175
1399483,181138,971,38
1399484,181138,3210,98
1399485,181138,883,98
1399486,181139,460,31
1399487,181139,2037,112
1399488,181139,903,152
1399489,181139,2331,81
1399490,181139,3167,213
1399491,181140,1575,85
1399492,181140,3473,108
1399493,181140,2969,186
1399494,181140,1333,220
1399495,181140,2254,159
1399496,181140,768,89
1399497,181140,1377,89
1399498,181140,689,89
1399499,181141,3556,108
1399500,181141,1470,152
1399501,181141,2167,73
1399502,181141,2296,198
1399503,181141,3570,70
1399504,181141,2174,175
1399505,181141,2558,118
1399506,181141,975,222
1399507,181141,2415,108
1399508,181141,3486,70
1399509,181141,3541,21
1399510,181141,2163,175
1399511,181141,820,125
1399512,181141,2843,129
1399513,181142,3572,77
1399514,181142,2710,128
1399515,181143,2212,82
1399516,181143,3743,82
1399517,181143,155,39
1399518,181143,447,47
1399519,181143,2273,55
1399520,181143,3487,40
1399521,181143,967,31
1399522,181143,2094,112
1399523,181143,3503,100
1399524,181143,2454,115
1399525,181143,3645,96
1399526,181143,3506,62
1399527,181143,2492,115
1399528,181143,1229,142
1399529,181143,2384,76
1399530,181143,834,117
1399531,181143,1451,71
1399532,181143,2963,81
1399533,181143,1098,172
1399534,181143,3033,172
1399535,181143,1156,172
1399536,181144,1468,90
1399537,181144,1923,53
1399538,181144,1215,203
1399539,181145,2923,264
1399540,181145,1151,349
1399541,181145,1570,222
1399542,181145,3316,41
1399543,181145,159,42
1399544,181145,3223,42
1399545,181145,3385,24
1399546,181145,937,159
1399547,181145,1557,199
1399548,181145,927,199
1399549,181145,780,235
1399550,181145,1401,144
1399551,181145,914,227
1399552,181145,1208,97
1399553,181146,1970,149
1399554,181146,3257,65
1399555,181146,2559,84
1399556,181146,1283,249
1399557,181146,2600,227
1399558,181146,1186,220
1399559,181146,883,126
1399560,181146,3075,282
1399561,181146,1948,122
1399562,181146,417,138
1399563,181146,1853,178
1399564,181146,1019,263
1399565,181146,2045,222
1399566,181146,423,138
1399567,181146,2480,157
1399568,181146,2300,223
1399569,181147,2487,48
1399570,181147,1207,70
1399571,181147,2360,38
1399572,181148,2622,42
1399573,181148,3270,18
1399574,181148,1846,30
1399575,181148,884,69
1399576,181148,1528,49
1399577,181148,3266,10
1399578,181149,3237,50
1399579,181149,2447,100
1399580,181149,1295,147
1399581,181149,3507,37
1399582,181149,3499,12
1399583,181150,2556,101
1399584,181150,3466,121
1399585,181150,946,33
1399586,181150,2415,65
1399587,181151,955,40
1399588,181151,425,70
1399589,181151,1505,81
1399590,181151,3304,26
1399591,181151,2966,108
1399592,181151,910,210
1399593,181151,2271,81
1399594,181152,3464,32
1399595,181152,1270,19
1399596,181152,3570,19
1399597,181152,955,16
1399598,181152,2480,66
1399599,181153,98,49
1399600,181153,97,15
1399601,181153,813,73
1399602,181154,1485,81
1399603,181154,1619,48
1399604,181155,1475,35
1399605,181155,1283,58
1399606,181155,3308,48
1399607,181156,1667,89
1399608,181156,2477,14
1399609,181156,1434,62
1399610,181156,3641,67
1399611,181157,2418,106
1399612,181157,2560,432
1399613,181157,2679,141
1399614,181158,3816,24
1399615,181158,2408,62
1399616,181158,1555,197
1399617,181158,94,81
1399618,181158,460,94
1399619,181158,3424,82
1399620,181158,946,155
1399621,181158,3515,62
1399622,181158,1332,71
1399623,181158,3188,349
1399624,181158,2273,320
1399625,181158,3490,79
1399626,181158,2464,227
1399627,181158,1932,128
1399628,181158,1990,24
1399629,181158,873,147
1399630,181158,1434,141
1399631,181159,2465,126
1399632,181159,2474,126
1399633,181159,2039,85
1399634,181160,2452,184
1399636,181160,1559,238
1399637,181160,1396,54
1399639,181160,928,360
1399640,181160,2513,243
1399641,181160,426,172
1399643,181161,2395,63
1399644,181161,966,125
1399645,181161,1578,199
1399646,181161,1243,230
1399647,181161,3121,356
1399648,181161,2034,141
1399649,181161,3403,74
1399650,181162,2975,162
1399651,181162,2145,90
1399652,181162,3423,42
1399653,181162,1964,46
1399654,181163,3341,27
1399655,181163,1405,19
1399656,181163,926,64
1399657,181163,1012,41
1399658,181163,3540,24
1399659,181163,2963,85
1399660,181163,1267,100
1399661,181163,2693,74
1399662,181163,1632,14
1399663,181164,1519,84
1399664,181164,1440,35
1399665,181164,3676,101
1399666,181164,2395,39
1399667,181165,2522,100
1399668,181165,165,72
1399669,181166,1426,149
1399670,181166,2492,139
1399671,181166,1262,259
1399672,181166,2153,232
1399673,181166,1305,232
1399674,181166,2799,237
1399675,181166,885,209
1399676,181166,1579,180
1399677,181166,1608,73
1399678,181166,3786,197
1399679,181166,1521,124
1399680,181166,155,75
1399681,181166,465,86
1399682,181166,1276,126
1399683,181166,1209,22
1399684,181166,2752,237
1399685,181166,1262,237
1399686,181166,477,126
1399687,181166,2690,142
1399688,181166,1607,44
1399689,181166,1641,22
1399690,181167,730,108
1399691,181167,812,15
1399692,181168,152,69
